 104.930,  0.942E+01
 104.940,  0.910E+01
 104.950,  0.882E+01
 104.960,  0.856E+01
 104.970,  0.833E+01
 104.980,  0.813E+01
 104.990,  0.795E+01
 105.000,  0.780E+01
 105.010,  0.766E+01
 105.020,  0.755E+01
 105.030,  0.746E+01
 105.040,  0.738E+01
 105.050,  0.731E+01
 105.060,  0.724E+01
 105.070,  0.718E+01
 105.080,  0.711E+01
 105.090,  0.704E+01
 105.100,  0.697E+01
 105.110,  0.690E+01
 105.120,  0.684E+01
 105.130,  0.678E+01
 105.140,  0.674E+01
 105.150,  0.672E+01
 105.160,  0.671E+01
 105.170,  0.673E+01
 105.180,  0.676E+01
 105.190,  0.680E+01
 105.200,  0.687E+01
 105.210,  0.695E+01
 105.220,  0.706E+01
 105.230,  0.718E+01
 105.240,  0.733E+01
 105.250,  0.750E+01
 105.260,  0.769E+01
 105.270,  0.791E+01
 105.280,  0.815E+01
 105.290,  0.843E+01
 105.300,  0.874E+01
 105.310,  0.908E+01
 105.320,  0.947E+01
 105.330,  0.990E+01
 105.340,  0.104E+02
 105.350,  0.109E+02
 105.360,  0.115E+02
 105.370,  0.122E+02
 105.380,  0.129E+02
 105.390,  0.138E+02
 105.400,  0.147E+02
 105.410,  0.158E+02
 105.420,  0.170E+02
 105.430,  0.184E+02
 105.440,  0.200E+02
 105.450,  0.218E+02
 105.460,  0.239E+02
 105.470,  0.263E+02
 105.480,  0.291E+02
 105.490,  0.324E+02
 105.500,  0.362E+02
 105.510,  0.405E+02
 105.520,  0.455E+02
 105.530,  0.511E+02
 105.540,  0.573E+02
 105.550,  0.640E+02
 105.560,  0.710E+02
 105.570,  0.778E+02
 105.580,  0.841E+02
 105.590,  0.894E+02
 105.600,  0.936E+02
 105.610,  0.967E+02
 105.620,  0.988E+02
 105.630,  0.100E+03
 105.640,  0.100E+03
 105.650,  0.988E+02
 105.660,  0.958E+02
 105.670,  0.910E+02
 105.680,  0.846E+02
 105.690,  0.772E+02
 105.700,  0.695E+02
 105.710,  0.619E+02
